id_i,id_j,distance,race_i,race_j,pair_type,profile_id
3340,1885,,1,1,same_race,26-35_6+_felony
6329,5611,,1,1,same_race,26-35_6+_felony
1912,5648,,1,1,same_race,26-35_6+_felony
2245,3534,,1,1,same_race,26-35_6+_felony
1207,2223,,1,1,same_race,26-35_6+_felony
4003,1138,,1,1,same_race,26-35_6+_felony
4656,5508,,1,1,same_race,26-35_6+_felony
6097,6689,,1,1,same_race,26-35_6+_felony
3228,6689,,1,1,same_race,26-35_6+_felony
2758,5643,,1,1,same_race,26-35_6+_felony
2758,2264,,1,1,same_race,26-35_6+_felony
5580,6454,,1,1,same_race,26-35_6+_felony
5648,6742,,1,1,same_race,26-35_6+_felony
3715,2467,,1,1,same_race,26-35_6+_felony
3340,2223,,1,1,same_race,26-35_6+_felony
5666,2795,,1,1,same_race,26-35_6+_felony
1805,3967,,1,1,same_race,26-35_6+_felony
226,5114,,1,1,same_race,26-35_6+_felony
6515,7201,,1,1,same_race,26-35_6+_felony
4731,3934,,1,1,same_race,26-35_6+_felony
3702,5643,,1,1,same_race,26-35_6+_felony
1724,5114,,1,1,same_race,26-35_6+_felony
5508,6900,,1,1,same_race,26-35_6+_felony
6742,2469,,1,1,same_race,26-35_6+_felony
6097,3534,,1,1,same_race,26-35_6+_felony
2758,226,,1,1,same_race,26-35_6+_felony
3967,2469,,1,1,same_race,26-35_6+_felony
4003,2942,,1,1,same_race,26-35_6+_felony
6515,1899,,1,1,same_race,26-35_6+_felony
5077,6900,,1,1,same_race,26-35_6+_felony
226,2795,,1,1,same_race,26-35_6+_felony
5438,4656,,1,1,same_race,26-35_6+_felony
4038,943,,1,1,same_race,26-35_6+_felony
811,1724,,1,1,same_race,26-35_6+_felony
561,1082,,1,1,same_race,26-35_6+_felony
816,5412,,1,0,cross_race,26-35_6+_felony
5077,1713,,1,1,same_race,26-35_6+_felony
6900,1899,,1,1,same_race,26-35_6+_felony
1646,1899,,1,1,same_race,26-35_6+_felony
5611,2223,,1,1,same_race,26-35_6+_felony
2758,6097,,1,1,same_race,26-35_6+_felony
2264,226,,1,1,same_race,26-35_6+_felony
405,2776,,1,1,same_race,26-35_6+_felony
5438,2264,,1,1,same_race,26-35_6+_felony
6689,2469,,1,1,same_race,26-35_6+_felony
811,1138,,1,1,same_race,26-35_6+_felony
1879,2942,,1,1,same_race,26-35_6+_felony
61,5826,,1,1,same_race,26-35_6+_felony
1912,2679,,1,1,same_race,26-35_6+_felony
1879,6097,,1,1,same_race,26-35_6+_felony
3459,5592,,1,1,same_race,26-35_6+_felony
5617,6560,,1,1,same_race,26-35_6+_felony
561,5508,,1,1,same_race,26-35_6+_felony
3534,2942,,1,1,same_race,26-35_6+_felony
7145,2795,,0,1,cross_race,26-35_6+_felony
1469,5412,,1,0,cross_race,26-35_6+_felony
1724,2467,,1,1,same_race,26-35_6+_felony
4232,1713,,1,1,same_race,26-35_6+_felony
1912,6097,,1,1,same_race,26-35_6+_felony
7201,3702,,1,1,same_race,26-35_6+_felony
5617,655,,1,1,same_race,26-35_6+_felony
2766,6900,,1,1,same_race,26-35_6+_felony
6515,5237,,1,0,cross_race,26-35_6+_felony
811,1646,,1,1,same_race,26-35_6+_felony
2496,6097,,1,1,same_race,26-35_6+_felony
1459,6679,,0,1,cross_race,26-35_6+_felony
6560,6454,,1,1,same_race,26-35_6+_felony
5077,6758,,1,1,same_race,26-35_6+_felony
5617,5580,,1,1,same_race,26-35_6+_felony
1805,226,,1,1,same_race,26-35_6+_felony
1469,1885,,1,1,same_race,26-35_6+_felony
194,5237,,1,0,cross_race,26-35_6+_felony
2496,2245,,1,1,same_race,26-35_6+_felony
5648,3534,,1,1,same_race,26-35_6+_felony
6900,6329,,1,1,same_race,26-35_6+_felony
1082,5237,,1,0,cross_race,26-35_6+_felony
2758,3702,,1,1,same_race,26-35_6+_felony
61,2776,,1,1,same_race,26-35_6+_felony
4620,5412,,1,0,cross_race,26-35_6+_felony
4038,5592,,1,1,same_race,26-35_6+_felony
226,3833,,1,0,cross_race,26-35_6+_felony
2766,6810,,1,1,same_race,26-35_6+_felony
4656,3534,,1,1,same_race,26-35_6+_felony
1138,1646,,1,1,same_race,26-35_6+_felony
5412,3934,,0,1,cross_race,26-35_6+_felony
61,1459,,1,0,cross_race,26-35_6+_felony
405,2469,,1,1,same_race,26-35_6+_felony
4582,1899,,1,1,same_race,26-35_6+_felony
1912,5401,,1,1,same_race,26-35_6+_felony
816,2469,,1,1,same_race,26-35_6+_felony
1469,655,,1,1,same_race,26-35_6+_felony
3459,6810,,1,1,same_race,26-35_6+_felony
6097,5114,,1,1,same_race,26-35_6+_felony
4620,1885,,1,1,same_race,26-35_6+_felony
1459,3534,,0,1,cross_race,26-35_6+_felony
6679,3833,,1,0,cross_race,26-35_6+_felony
4582,943,,1,1,same_race,26-35_6+_felony
5077,3934,,1,1,same_race,26-35_6+_felony
2758,1646,,1,1,same_race,26-35_6+_felony
5580,811,,1,1,same_race,26-35_6+_felony
5114,5401,,1,1,same_race,26-35_6+_felony
2679,2467,,1,1,same_race,26-35_6+_felony
1724,4620,,1,1,same_race,26-35_6+_felony
3459,2183,,1,1,same_race,26-35_6+_felony
1646,2541,,1,1,same_race,26-35_6+_felony
6689,1713,,1,1,same_race,26-35_6+_felony
3033,811,,1,1,same_race,26-35_6+_felony
2758,6560,,1,1,same_race,26-35_6+_felony
3967,5401,,1,1,same_race,26-35_6+_felony
3340,6810,,1,1,same_race,26-35_6+_felony
5438,6742,,1,1,same_race,26-35_6+_felony
405,561,,1,1,same_race,26-35_6+_felony
2942,5592,,1,1,same_race,26-35_6+_felony
6560,5666,,1,1,same_race,26-35_6+_felony
6454,6097,,1,1,same_race,26-35_6+_felony
3141,1713,,1,1,same_race,26-35_6+_felony
2679,2795,,1,1,same_race,26-35_6+_felony
4656,5826,,1,1,same_race,26-35_6+_felony
1459,6758,,0,1,cross_race,26-35_6+_felony
3033,61,,1,1,same_race,26-35_6+_felony
3141,2541,,1,1,same_race,26-35_6+_felony
5617,1646,,1,1,same_race,26-35_6+_felony
6454,3340,,1,1,same_race,26-35_6+_felony
405,4003,,1,1,same_race,26-35_6+_felony
4656,943,,1,1,same_race,26-35_6+_felony
655,5237,,1,0,cross_race,26-35_6+_felony
5077,5666,,1,1,same_race,26-35_6+_felony
405,3340,,1,1,same_race,26-35_6+_felony
2183,1138,,1,1,same_race,26-35_6+_felony
5826,2679,,1,1,same_race,26-35_6+_felony
5666,5401,,1,1,same_race,26-35_6+_felony
943,5412,,1,0,cross_race,26-35_6+_felony
6900,3934,,1,1,same_race,26-35_6+_felony
1724,5237,,1,0,cross_race,26-35_6+_felony
1082,976,,1,1,same_race,26-35_6+_felony
124,5666,,1,1,same_race,26-35_6+_felony
5826,3141,,1,1,same_race,26-35_6+_felony
3702,6742,,1,1,same_race,26-35_6+_felony
6515,561,,1,1,same_race,26-35_6+_felony
5508,2467,,1,1,same_race,26-35_6+_felony
2766,1207,,1,1,same_race,26-35_6+_felony
4620,3833,,1,0,cross_race,26-35_6+_felony
7145,2264,,0,1,cross_race,26-35_6+_felony
3967,6742,,1,1,same_race,26-35_6+_felony
4038,6679,,1,1,same_race,26-35_6+_felony
5826,2183,,1,1,same_race,26-35_6+_felony
3534,6689,,1,1,same_race,26-35_6+_felony
3340,561,,1,1,same_race,26-35_6+_felony
4038,2795,,1,1,same_race,26-35_6+_felony
405,3715,,1,1,same_race,26-35_6+_felony
3141,976,,1,1,same_race,26-35_6+_felony
3715,1082,,1,1,same_race,26-35_6+_felony
3715,3702,,1,1,same_race,26-35_6+_felony
1879,1713,,1,1,same_race,26-35_6+_felony
1459,6900,,0,1,cross_race,26-35_6+_felony
3534,5401,,1,1,same_race,26-35_6+_felony
1912,5237,,1,0,cross_race,26-35_6+_felony
3141,6810,,1,1,same_race,26-35_6+_felony
1879,1082,,1,1,same_race,26-35_6+_felony
3534,5114,,1,1,same_race,26-35_6+_felony
4003,5666,,1,1,same_race,26-35_6+_felony
61,2679,,1,1,same_race,26-35_6+_felony
1805,6097,,1,1,same_race,26-35_6+_felony
1805,4003,,1,1,same_race,26-35_6+_felony
6900,3833,,1,0,cross_race,26-35_6+_felony
4731,3534,,1,1,same_race,26-35_6+_felony
5617,2183,,1,1,same_race,26-35_6+_felony
4731,5826,,1,1,same_race,26-35_6+_felony
3967,124,,1,1,same_race,26-35_6+_felony
5438,6900,,1,1,same_race,26-35_6+_felony
7145,1207,,0,1,cross_race,26-35_6+_felony
4582,976,,1,1,same_race,26-35_6+_felony
5077,2183,,1,1,same_race,26-35_6+_felony
2758,4003,,1,1,same_race,26-35_6+_felony
2758,2183,,1,1,same_race,26-35_6+_felony
4582,5077,,1,1,same_race,26-35_6+_felony
3702,3934,,1,1,same_race,26-35_6+_felony
4003,6329,,1,1,same_race,26-35_6+_felony
4582,4731,,1,1,same_race,26-35_6+_felony
124,1899,,1,1,same_race,26-35_6+_felony
6560,3715,,1,1,same_race,26-35_6+_felony
2942,3833,,1,0,cross_race,26-35_6+_felony
1805,3141,,1,1,same_race,26-35_6+_felony
5508,5401,,1,1,same_race,26-35_6+_felony
5077,5401,,1,1,same_race,26-35_6+_felony
1082,5412,,1,0,cross_race,26-35_6+_felony
5648,6810,,1,1,same_race,26-35_6+_felony
3534,1646,,1,1,same_race,26-35_6+_felony
5617,4620,,1,1,same_race,26-35_6+_felony
7145,6742,,0,1,cross_race,26-35_6+_felony
5438,6758,,1,1,same_race,26-35_6+_felony
5077,1912,,1,1,same_race,26-35_6+_felony
4620,2541,,1,1,same_race,26-35_6+_felony
6810,5114,,1,1,same_race,26-35_6+_felony
943,561,,1,1,same_race,26-35_6+_felony
1805,5617,,1,1,same_race,26-35_6+_felony
124,6679,,1,1,same_race,26-35_6+_felony
5580,3702,,1,1,same_race,26-35_6+_felony
1912,6758,,1,1,same_race,26-35_6+_felony
2766,2541,,1,1,same_race,26-35_6+_felony
3033,3534,,1,1,same_race,26-35_6+_felony
1805,6758,,1,1,same_race,26-35_6+_felony
6515,6679,,1,1,same_race,26-35_6+_felony
1912,124,,1,1,same_race,26-35_6+_felony
1805,2541,,1,1,same_race,26-35_6+_felony
3459,7201,,1,1,same_race,26-35_6+_felony
3033,1459,,1,0,cross_race,26-35_6+_felony
6329,1713,,1,1,same_race,26-35_6+_felony
2942,6689,,1,1,same_race,26-35_6+_felony
6515,2496,,1,1,same_race,26-35_6+_felony
1459,2942,,0,1,cross_race,26-35_6+_felony
2776,3833,,1,0,cross_race,26-35_6+_felony
1912,6742,,1,1,same_race,26-35_6+_felony
4582,5643,,1,1,same_race,26-35_6+_felony
943,3228,,1,1,same_race,26-35_6+_felony
1207,3534,,1,1,same_race,26-35_6+_felony
2541,1713,,1,1,same_race,26-35_6+_felony
3534,7201,,1,1,same_race,26-35_6+_felony
1469,2795,,1,1,same_race,26-35_6+_felony
943,5114,,1,1,same_race,26-35_6+_felony
1879,5611,,1,1,same_race,26-35_6+_felony
1912,5114,,1,1,same_race,26-35_6+_felony
5617,2469,,1,1,same_race,26-35_6+_felony
3459,124,,1,1,same_race,26-35_6+_felony
4656,6679,,1,1,same_race,26-35_6+_felony
2766,3967,,1,1,same_race,26-35_6+_felony
1912,5666,,1,1,same_race,26-35_6+_felony
3833,5592,,0,1,cross_race,26-35_6+_felony
2758,5412,,1,0,cross_race,26-35_6+_felony
1912,3934,,1,1,same_race,26-35_6+_felony
5826,2467,,1,1,same_race,26-35_6+_felony
816,4232,,1,1,same_race,26-35_6+_felony
943,2223,,1,1,same_race,26-35_6+_felony
816,5648,,1,1,same_race,26-35_6+_felony
6515,5643,,1,1,same_race,26-35_6+_felony
1879,2223,,1,1,same_race,26-35_6+_felony
943,3833,,1,0,cross_race,26-35_6+_felony
6560,5592,,1,1,same_race,26-35_6+_felony
943,2795,,1,1,same_race,26-35_6+_felony
943,2541,,1,1,same_race,26-35_6+_felony
816,3833,,1,0,cross_race,26-35_6+_felony
5826,3715,,1,1,same_race,26-35_6+_felony
4107,4082,,0,0,same_race,36+_1-2_misdemeanor
4107,2273,,0,0,same_race,36+_1-2_misdemeanor
4107,5407,,0,1,cross_race,36+_1-2_misdemeanor
4107,2696,,0,0,same_race,36+_1-2_misdemeanor
4107,3898,,0,0,same_race,36+_1-2_misdemeanor
4107,3076,,0,0,same_race,36+_1-2_misdemeanor
4107,1420,,0,0,same_race,36+_1-2_misdemeanor
4107,192,,0,1,cross_race,36+_1-2_misdemeanor
4107,5627,,0,1,cross_race,36+_1-2_misdemeanor
4107,4692,,0,1,cross_race,36+_1-2_misdemeanor
4107,3610,,0,1,cross_race,36+_1-2_misdemeanor
4107,1540,,0,0,same_race,36+_1-2_misdemeanor
4107,4895,,0,1,cross_race,36+_1-2_misdemeanor
4107,2080,,0,0,same_race,36+_1-2_misdemeanor
4107,2454,,0,0,same_race,36+_1-2_misdemeanor
4107,1389,,0,0,same_race,36+_1-2_misdemeanor
4107,5363,,0,0,same_race,36+_1-2_misdemeanor
4107,4450,,0,0,same_race,36+_1-2_misdemeanor
4107,179,,0,0,same_race,36+_1-2_misdemeanor
4107,1675,,0,1,cross_race,36+_1-2_misdemeanor
4107,5956,,0,0,same_race,36+_1-2_misdemeanor
4107,2848,,0,1,cross_race,36+_1-2_misdemeanor
4107,2720,,0,1,cross_race,36+_1-2_misdemeanor
4107,6241,,0,1,cross_race,36+_1-2_misdemeanor
4107,5787,,0,1,cross_race,36+_1-2_misdemeanor
4107,3748,,0,0,same_race,36+_1-2_misdemeanor
4082,2273,,0,0,same_race,36+_1-2_misdemeanor
4082,5407,,0,1,cross_race,36+_1-2_misdemeanor
4082,2696,,0,0,same_race,36+_1-2_misdemeanor
4082,3898,,0,0,same_race,36+_1-2_misdemeanor
4082,3076,,0,0,same_race,36+_1-2_misdemeanor
4082,1420,,0,0,same_race,36+_1-2_misdemeanor
4082,192,,0,1,cross_race,36+_1-2_misdemeanor
4082,5627,,0,1,cross_race,36+_1-2_misdemeanor
4082,4692,,0,1,cross_race,36+_1-2_misdemeanor
4082,3610,,0,1,cross_race,36+_1-2_misdemeanor
4082,1540,,0,0,same_race,36+_1-2_misdemeanor
4082,4895,,0,1,cross_race,36+_1-2_misdemeanor
4082,2080,,0,0,same_race,36+_1-2_misdemeanor
4082,2454,,0,0,same_race,36+_1-2_misdemeanor
4082,1389,,0,0,same_race,36+_1-2_misdemeanor
4082,5363,,0,0,same_race,36+_1-2_misdemeanor
4082,4450,,0,0,same_race,36+_1-2_misdemeanor
4082,179,,0,0,same_race,36+_1-2_misdemeanor
4082,1675,,0,1,cross_race,36+_1-2_misdemeanor
4082,5956,,0,0,same_race,36+_1-2_misdemeanor
4082,2848,,0,1,cross_race,36+_1-2_misdemeanor
4082,2720,,0,1,cross_race,36+_1-2_misdemeanor
4082,6241,,0,1,cross_race,36+_1-2_misdemeanor
4082,5787,,0,1,cross_race,36+_1-2_misdemeanor
4082,3748,,0,0,same_race,36+_1-2_misdemeanor
2273,5407,,0,1,cross_race,36+_1-2_misdemeanor
2273,2696,,0,0,same_race,36+_1-2_misdemeanor
2273,3898,,0,0,same_race,36+_1-2_misdemeanor
2273,3076,,0,0,same_race,36+_1-2_misdemeanor
2273,1420,,0,0,same_race,36+_1-2_misdemeanor
2273,192,,0,1,cross_race,36+_1-2_misdemeanor
2273,5627,,0,1,cross_race,36+_1-2_misdemeanor
2273,4692,,0,1,cross_race,36+_1-2_misdemeanor
2273,3610,,0,1,cross_race,36+_1-2_misdemeanor
2273,1540,,0,0,same_race,36+_1-2_misdemeanor
2273,4895,,0,1,cross_race,36+_1-2_misdemeanor
2273,2080,,0,0,same_race,36+_1-2_misdemeanor
2273,2454,,0,0,same_race,36+_1-2_misdemeanor
2273,1389,,0,0,same_race,36+_1-2_misdemeanor
2273,5363,,0,0,same_race,36+_1-2_misdemeanor
2273,4450,,0,0,same_race,36+_1-2_misdemeanor
2273,179,,0,0,same_race,36+_1-2_misdemeanor
2273,1675,,0,1,cross_race,36+_1-2_misdemeanor
2273,5956,,0,0,same_race,36+_1-2_misdemeanor
2273,2848,,0,1,cross_race,36+_1-2_misdemeanor
2273,2720,,0,1,cross_race,36+_1-2_misdemeanor
2273,6241,,0,1,cross_race,36+_1-2_misdemeanor
2273,5787,,0,1,cross_race,36+_1-2_misdemeanor
2273,3748,,0,0,same_race,36+_1-2_misdemeanor
5407,2696,,1,0,cross_race,36+_1-2_misdemeanor
5407,3898,,1,0,cross_race,36+_1-2_misdemeanor
5407,3076,,1,0,cross_race,36+_1-2_misdemeanor
5407,1420,,1,0,cross_race,36+_1-2_misdemeanor
5407,192,,1,1,same_race,36+_1-2_misdemeanor
5407,5627,,1,1,same_race,36+_1-2_misdemeanor
5407,4692,,1,1,same_race,36+_1-2_misdemeanor
5407,3610,,1,1,same_race,36+_1-2_misdemeanor
5407,1540,,1,0,cross_race,36+_1-2_misdemeanor
5407,4895,,1,1,same_race,36+_1-2_misdemeanor
5407,2080,,1,0,cross_race,36+_1-2_misdemeanor
5407,2454,,1,0,cross_race,36+_1-2_misdemeanor
5407,1389,,1,0,cross_race,36+_1-2_misdemeanor
5407,5363,,1,0,cross_race,36+_1-2_misdemeanor
5407,4450,,1,0,cross_race,36+_1-2_misdemeanor
5407,179,,1,0,cross_race,36+_1-2_misdemeanor
5407,1675,,1,1,same_race,36+_1-2_misdemeanor
5407,5956,,1,0,cross_race,36+_1-2_misdemeanor
5407,2848,,1,1,same_race,36+_1-2_misdemeanor
5407,2720,,1,1,same_race,36+_1-2_misdemeanor
5407,6241,,1,1,same_race,36+_1-2_misdemeanor
5407,5787,,1,1,same_race,36+_1-2_misdemeanor
5407,3748,,1,0,cross_race,36+_1-2_misdemeanor
2696,3898,,0,0,same_race,36+_1-2_misdemeanor
2696,3076,,0,0,same_race,36+_1-2_misdemeanor
2696,1420,,0,0,same_race,36+_1-2_misdemeanor
2696,192,,0,1,cross_race,36+_1-2_misdemeanor
2696,5627,,0,1,cross_race,36+_1-2_misdemeanor
2696,4692,,0,1,cross_race,36+_1-2_misdemeanor
2696,3610,,0,1,cross_race,36+_1-2_misdemeanor
2696,1540,,0,0,same_race,36+_1-2_misdemeanor
2696,4895,,0,1,cross_race,36+_1-2_misdemeanor
2696,2080,,0,0,same_race,36+_1-2_misdemeanor
2696,2454,,0,0,same_race,36+_1-2_misdemeanor
2696,1389,,0,0,same_race,36+_1-2_misdemeanor
2696,5363,,0,0,same_race,36+_1-2_misdemeanor
2696,4450,,0,0,same_race,36+_1-2_misdemeanor
2696,179,,0,0,same_race,36+_1-2_misdemeanor
2696,1675,,0,1,cross_race,36+_1-2_misdemeanor
2696,5956,,0,0,same_race,36+_1-2_misdemeanor
2696,2848,,0,1,cross_race,36+_1-2_misdemeanor
2696,2720,,0,1,cross_race,36+_1-2_misdemeanor
2696,6241,,0,1,cross_race,36+_1-2_misdemeanor
2696,5787,,0,1,cross_race,36+_1-2_misdemeanor
2696,3748,,0,0,same_race,36+_1-2_misdemeanor
3898,3076,,0,0,same_race,36+_1-2_misdemeanor
3898,1420,,0,0,same_race,36+_1-2_misdemeanor
3898,192,,0,1,cross_race,36+_1-2_misdemeanor
3898,5627,,0,1,cross_race,36+_1-2_misdemeanor
3898,4692,,0,1,cross_race,36+_1-2_misdemeanor
3898,3610,,0,1,cross_race,36+_1-2_misdemeanor
3898,1540,,0,0,same_race,36+_1-2_misdemeanor
3898,4895,,0,1,cross_race,36+_1-2_misdemeanor
3898,2080,,0,0,same_race,36+_1-2_misdemeanor
3898,2454,,0,0,same_race,36+_1-2_misdemeanor
3898,1389,,0,0,same_race,36+_1-2_misdemeanor
3898,5363,,0,0,same_race,36+_1-2_misdemeanor
3898,4450,,0,0,same_race,36+_1-2_misdemeanor
3898,179,,0,0,same_race,36+_1-2_misdemeanor
3898,1675,,0,1,cross_race,36+_1-2_misdemeanor
3898,5956,,0,0,same_race,36+_1-2_misdemeanor
3898,2848,,0,1,cross_race,36+_1-2_misdemeanor
3898,2720,,0,1,cross_race,36+_1-2_misdemeanor
3898,6241,,0,1,cross_race,36+_1-2_misdemeanor
3898,5787,,0,1,cross_race,36+_1-2_misdemeanor
3898,3748,,0,0,same_race,36+_1-2_misdemeanor
3076,1420,,0,0,same_race,36+_1-2_misdemeanor
3076,192,,0,1,cross_race,36+_1-2_misdemeanor
3076,5627,,0,1,cross_race,36+_1-2_misdemeanor
3076,4692,,0,1,cross_race,36+_1-2_misdemeanor
3076,3610,,0,1,cross_race,36+_1-2_misdemeanor
3076,1540,,0,0,same_race,36+_1-2_misdemeanor
3076,4895,,0,1,cross_race,36+_1-2_misdemeanor
3076,2080,,0,0,same_race,36+_1-2_misdemeanor
3076,2454,,0,0,same_race,36+_1-2_misdemeanor
3076,1389,,0,0,same_race,36+_1-2_misdemeanor
3076,5363,,0,0,same_race,36+_1-2_misdemeanor
3076,4450,,0,0,same_race,36+_1-2_misdemeanor
3076,179,,0,0,same_race,36+_1-2_misdemeanor
3076,1675,,0,1,cross_race,36+_1-2_misdemeanor
3076,5956,,0,0,same_race,36+_1-2_misdemeanor
3076,2848,,0,1,cross_race,36+_1-2_misdemeanor
3076,2720,,0,1,cross_race,36+_1-2_misdemeanor
3076,6241,,0,1,cross_race,36+_1-2_misdemeanor
3076,5787,,0,1,cross_race,36+_1-2_misdemeanor
3076,3748,,0,0,same_race,36+_1-2_misdemeanor
1420,192,,0,1,cross_race,36+_1-2_misdemeanor
1420,5627,,0,1,cross_race,36+_1-2_misdemeanor
1420,4692,,0,1,cross_race,36+_1-2_misdemeanor
1420,3610,,0,1,cross_race,36+_1-2_misdemeanor
1420,1540,,0,0,same_race,36+_1-2_misdemeanor
1420,4895,,0,1,cross_race,36+_1-2_misdemeanor
1420,2080,,0,0,same_race,36+_1-2_misdemeanor
1420,2454,,0,0,same_race,36+_1-2_misdemeanor
1420,1389,,0,0,same_race,36+_1-2_misdemeanor
1420,5363,,0,0,same_race,36+_1-2_misdemeanor
1420,4450,,0,0,same_race,36+_1-2_misdemeanor
1420,179,,0,0,same_race,36+_1-2_misdemeanor
1420,1675,,0,1,cross_race,36+_1-2_misdemeanor
1420,5956,,0,0,same_race,36+_1-2_misdemeanor
1420,2848,,0,1,cross_race,36+_1-2_misdemeanor
1420,2720,,0,1,cross_race,36+_1-2_misdemeanor
1420,6241,,0,1,cross_race,36+_1-2_misdemeanor
1420,5787,,0,1,cross_race,36+_1-2_misdemeanor
1420,3748,,0,0,same_race,36+_1-2_misdemeanor
192,5627,,1,1,same_race,36+_1-2_misdemeanor
192,4692,,1,1,same_race,36+_1-2_misdemeanor
192,3610,,1,1,same_race,36+_1-2_misdemeanor
192,1540,,1,0,cross_race,36+_1-2_misdemeanor
192,4895,,1,1,same_race,36+_1-2_misdemeanor
192,2080,,1,0,cross_race,36+_1-2_misdemeanor
192,2454,,1,0,cross_race,36+_1-2_misdemeanor
192,1389,,1,0,cross_race,36+_1-2_misdemeanor
192,5363,,1,0,cross_race,36+_1-2_misdemeanor
192,4450,,1,0,cross_race,36+_1-2_misdemeanor
192,179,,1,0,cross_race,36+_1-2_misdemeanor
192,1675,,1,1,same_race,36+_1-2_misdemeanor
192,5956,,1,0,cross_race,36+_1-2_misdemeanor
192,2848,,1,1,same_race,36+_1-2_misdemeanor
192,2720,,1,1,same_race,36+_1-2_misdemeanor
192,6241,,1,1,same_race,36+_1-2_misdemeanor
192,5787,,1,1,same_race,36+_1-2_misdemeanor
192,3748,,1,0,cross_race,36+_1-2_misdemeanor
5627,4692,,1,1,same_race,36+_1-2_misdemeanor
5627,3610,,1,1,same_race,36+_1-2_misdemeanor
5627,1540,,1,0,cross_race,36+_1-2_misdemeanor
5627,4895,,1,1,same_race,36+_1-2_misdemeanor
5627,2080,,1,0,cross_race,36+_1-2_misdemeanor
5627,2454,,1,0,cross_race,36+_1-2_misdemeanor
5627,1389,,1,0,cross_race,36+_1-2_misdemeanor
5627,5363,,1,0,cross_race,36+_1-2_misdemeanor
5627,4450,,1,0,cross_race,36+_1-2_misdemeanor
5627,179,,1,0,cross_race,36+_1-2_misdemeanor
5627,1675,,1,1,same_race,36+_1-2_misdemeanor
5627,5956,,1,0,cross_race,36+_1-2_misdemeanor
5627,2848,,1,1,same_race,36+_1-2_misdemeanor
5627,2720,,1,1,same_race,36+_1-2_misdemeanor
5627,6241,,1,1,same_race,36+_1-2_misdemeanor
5627,5787,,1,1,same_race,36+_1-2_misdemeanor
5627,3748,,1,0,cross_race,36+_1-2_misdemeanor
4692,3610,,1,1,same_race,36+_1-2_misdemeanor
4692,1540,,1,0,cross_race,36+_1-2_misdemeanor
4692,4895,,1,1,same_race,36+_1-2_misdemeanor
4692,2080,,1,0,cross_race,36+_1-2_misdemeanor
4692,2454,,1,0,cross_race,36+_1-2_misdemeanor
4692,1389,,1,0,cross_race,36+_1-2_misdemeanor
4692,5363,,1,0,cross_race,36+_1-2_misdemeanor
4692,4450,,1,0,cross_race,36+_1-2_misdemeanor
4692,179,,1,0,cross_race,36+_1-2_misdemeanor
4692,1675,,1,1,same_race,36+_1-2_misdemeanor
4692,5956,,1,0,cross_race,36+_1-2_misdemeanor
4692,2848,,1,1,same_race,36+_1-2_misdemeanor
4692,2720,,1,1,same_race,36+_1-2_misdemeanor
4692,6241,,1,1,same_race,36+_1-2_misdemeanor
4692,5787,,1,1,same_race,36+_1-2_misdemeanor
4692,3748,,1,0,cross_race,36+_1-2_misdemeanor
3610,1540,,1,0,cross_race,36+_1-2_misdemeanor
3610,4895,,1,1,same_race,36+_1-2_misdemeanor
3610,2080,,1,0,cross_race,36+_1-2_misdemeanor
3610,2454,,1,0,cross_race,36+_1-2_misdemeanor
3610,1389,,1,0,cross_race,36+_1-2_misdemeanor
3610,5363,,1,0,cross_race,36+_1-2_misdemeanor
3610,4450,,1,0,cross_race,36+_1-2_misdemeanor
3610,179,,1,0,cross_race,36+_1-2_misdemeanor
3610,1675,,1,1,same_race,36+_1-2_misdemeanor
3610,5956,,1,0,cross_race,36+_1-2_misdemeanor
3610,2848,,1,1,same_race,36+_1-2_misdemeanor
3610,2720,,1,1,same_race,36+_1-2_misdemeanor
3610,6241,,1,1,same_race,36+_1-2_misdemeanor
3610,5787,,1,1,same_race,36+_1-2_misdemeanor
3610,3748,,1,0,cross_race,36+_1-2_misdemeanor
1540,4895,,0,1,cross_race,36+_1-2_misdemeanor
1540,2080,,0,0,same_race,36+_1-2_misdemeanor
1540,2454,,0,0,same_race,36+_1-2_misdemeanor
1540,1389,,0,0,same_race,36+_1-2_misdemeanor
1540,5363,,0,0,same_race,36+_1-2_misdemeanor
1540,4450,,0,0,same_race,36+_1-2_misdemeanor
1540,179,,0,0,same_race,36+_1-2_misdemeanor
1540,1675,,0,1,cross_race,36+_1-2_misdemeanor
1540,5956,,0,0,same_race,36+_1-2_misdemeanor
1540,2848,,0,1,cross_race,36+_1-2_misdemeanor
1540,2720,,0,1,cross_race,36+_1-2_misdemeanor
1540,6241,,0,1,cross_race,36+_1-2_misdemeanor
1540,5787,,0,1,cross_race,36+_1-2_misdemeanor
1540,3748,,0,0,same_race,36+_1-2_misdemeanor
4895,2080,,1,0,cross_race,36+_1-2_misdemeanor
4895,2454,,1,0,cross_race,36+_1-2_misdemeanor
4895,1389,,1,0,cross_race,36+_1-2_misdemeanor
4895,5363,,1,0,cross_race,36+_1-2_misdemeanor
4895,4450,,1,0,cross_race,36+_1-2_misdemeanor
4895,179,,1,0,cross_race,36+_1-2_misdemeanor
4895,1675,,1,1,same_race,36+_1-2_misdemeanor
4895,5956,,1,0,cross_race,36+_1-2_misdemeanor
4895,2848,,1,1,same_race,36+_1-2_misdemeanor
4895,2720,,1,1,same_race,36+_1-2_misdemeanor
